Locus_id	Unique_rowname
DN117328|c0_g1	DN117328|c0_g1
DN117328|c1_g3	STXA_SYNVE DN117328|c1_g3
DN117329|c0_g1	RNZ2_PANTR DN117329|c0_g1
DN117330|c1_g1	TCB2_CAEBR DN117330|c1_g1
DN117331|c0_g2	IFRD1_MOUSE DN117331|c0_g2
DN117332|c2_g3	AN13A_HUMAN DN117332|c2_g3
DN117334|c0_g1	DN117334|c0_g1
DN117334|c0_g2	DN117334|c0_g2
DN117335|c0_g1	ASPP1_MOUSE DN117335|c0_g1
DN117335|c0_g2	DN117335|c0_g2
DN117336|c5_g1	AVT_CATCO DN117336|c5_g1
DN117336|c5_g2	AVT_CATCO DN117336|c5_g2
DN117336|c6_g2	DN117336|c6_g2
DN117340|c0_g2	DN117340|c0_g2
DN117340|c0_g4	DN117340|c0_g4
DN117342|c0_g1	DN117342|c0_g1
DN117342|c1_g1	DN117342|c1_g1
DN117342|c1_g2	ATX1_MOUSE DN117342|c1_g2
DN117343|c0_g1	SFRP5_BOVIN DN117343|c0_g1
DN117344|c2_g1	PM34_MOUSE DN117344|c2_g1
DN117345|c0_g1	IPO4_HUMAN DN117345|c0_g1
DN117346|c0_g1	KAD5_HUMAN DN117346|c0_g1
DN117347|c0_g3	TOX2_RAT DN117347|c0_g3
DN117347|c0_g5	WFD18_RAT DN117347|c0_g5
DN117348|c1_g1	KV401_HUMAN DN117348|c1_g1
DN11735|c0_g1	RL10A_DANRE DN11735|c0_g1
DN117351|c5_g1	DN117351|c5_g1
DN117352|c3_g2	ELL2_MOUSE DN117352|c3_g2
DN117353|c2_g2	RBPMS_HUMAN DN117353|c2_g2
DN117354|c1_g2	PI15A_DANRE DN117354|c1_g2
DN117355|c0_g2	A33_PLEWA DN117355|c0_g2
DN117356|c1_g1	DN117356|c1_g1
DN117356|c1_g3	DN117356|c1_g3
DN117358|c0_g1	IFI44_HUMAN DN117358|c0_g1
DN117359|c4_g1	YRD6_CAEEL DN117359|c4_g1
DN117359|c4_g3	YG31B_YEAST DN117359|c4_g3
DN117359|c4_g4	YI31B_YEAST DN117359|c4_g4
DN117360|c0_g1	ZC12C_HUMAN DN117360|c0_g1
DN117361|c0_g1	DDX6_MOUSE DN117361|c0_g1
DN117362|c7_g3	DN117362|c7_g3
DN117362|c8_g4	DN117362|c8_g4
DN117365|c0_g2	DN117365|c0_g2
DN117366|c0_g1	DN117366|c0_g1
DN117366|c0_g2	DN117366|c0_g2
DN117366|c1_g1	KDM2A_HUMAN DN117366|c1_g1
DN117367|c1_g1	BMP4_HUMAN DN117367|c1_g1
DN117368|c0_g1	DN117368|c0_g1
DN117370|c2_g3	DN117370|c2_g3
DN117371|c2_g2	DN117371|c2_g2
DN117371|c2_g3	DN117371|c2_g3
DN117373|c0_g1	DDX47_MOUSE DN117373|c0_g1
DN117373|c0_g4	DN117373|c0_g4
DN117374|c1_g1	TF28_SCHPO DN117374|c1_g1
DN117374|c2_g1	TF29_SCHPO DN117374|c2_g1
DN117374|c2_g3	TF28_SCHPO DN117374|c2_g3
DN117375|c0_g3	DN117375|c0_g3
DN117375|c0_g4	DN117375|c0_g4
DN117376|c1_g4	DN117376|c1_g4
DN117377|c0_g1	CHIP_CHICK DN117377|c0_g1
DN117378|c5_g2	DN117378|c5_g2
DN117378|c6_g2	TMX2B_DANRE DN117378|c6_g2
DN117379|c6_g1	DN117379|c6_g1
DN117380|c0_g1	MTHSD_DANRE DN117380|c0_g1
DN117381|c0_g1	DN117381|c0_g1
DN117382|c0_g1	DN117382|c0_g1
DN117383|c2_g1	C2AIL_HUMAN DN117383|c2_g1
DN117383|c2_g2	CARFA_XENLA DN117383|c2_g2
DN117384|c1_g2	DN117384|c1_g2
DN117384|c3_g1	DN117384|c3_g1
DN117384|c5_g2	SHBG_HUMAN DN117384|c5_g2
DN117385|c1_g1	HDA10_DANRE DN117385|c1_g1
DN117387|c2_g6	DN117387|c2_g6
DN117388|c2_g1	THA11_HUMAN DN117388|c2_g1
DN117388|c4_g5	DN117388|c4_g5
DN11739|c0_g1	PRIC2_HUMAN DN11739|c0_g1
DN117390|c0_g1	A33_PLEWA DN117390|c0_g1
DN117391|c7_g1	CL20A_HUMAN DN117391|c7_g1
DN117392|c6_g1	S12A5_MOUSE DN117392|c6_g1
DN117392|c7_g4	DN117392|c7_g4
DN117393|c0_g2	MCA3A_DANRE DN117393|c0_g2
DN117393|c0_g4	MICA1_DANRE DN117393|c0_g4
DN117394|c0_g1	TM39A_XENTR DN117394|c0_g1
DN117395|c6_g1	DN117395|c6_g1
DN117395|c7_g1	EMIL1_MOUSE DN117395|c7_g1
DN117396|c2_g1	DN117396|c2_g1
DN117398|c2_g1	KCIP4_MACFA DN117398|c2_g1
DN117399|c0_g1	ATS2_HUMAN DN117399|c0_g1
DN1174|c0_g1	RYR3_HUMAN DN1174|c0_g1
DN117400|c3_g1	DN117400|c3_g1
DN117400|c4_g1	LONF1_MOUSE DN117400|c4_g1
DN117402|c5_g1	MFN1_RAT DN117402|c5_g1
DN117403|c1_g1	ATD1A_DANRE DN117403|c1_g1
DN117403|c2_g1	RTF2_RAT DN117403|c2_g1
DN117404|c5_g3	DN117404|c5_g3
DN117405|c2_g4	IGLO5_MOUSE DN117405|c2_g4
DN117406|c0_g1	CYH3_MOUSE DN117406|c0_g1
DN117407|c1_g1	ASH2L_MOUSE DN117407|c1_g1
DN117408|c3_g2	SEM4B_MOUSE DN117408|c3_g2
DN117409|c6_g4	ANGL3_HUMAN DN117409|c6_g4
DN117411|c1_g2	ATN1_MOUSE DN117411|c1_g2
DN117412|c2_g1	RB3GP_DANRE DN117412|c2_g1
DN117412|c3_g1	SPRY3_HUMAN DN117412|c3_g1
DN117413|c4_g1	PECR_MOUSE DN117413|c4_g1
DN117414|c2_g1	NLRP1_HUMAN DN117414|c2_g1
DN117414|c2_g2	NLRP1_HUMAN DN117414|c2_g2
DN117414|c2_g3	RINI_HUMAN DN117414|c2_g3
DN117414|c2_g4	NAL12_MOUSE DN117414|c2_g4
DN117414|c2_g5	RINI_MOUSE DN117414|c2_g5
DN117414|c2_g7	NLRP1_HUMAN DN117414|c2_g7
DN117415|c1_g3	CADH1_CANLF DN117415|c1_g3
DN117415|c1_g8	RTJK_DROME DN117415|c1_g8
DN117416|c1_g1	GATA2_RAT DN117416|c1_g1
DN117417|c8_g2	DN117417|c8_g2
DN117418|c1_g1	DDX23_HUMAN DN117418|c1_g1
DN117419|c0_g2	DN117419|c0_g2
DN117420|c4_g2	SCUB1_MOUSE DN117420|c4_g2
DN117421|c0_g1	FRMD8_DANRE DN117421|c0_g1
DN117423|c0_g1	UCKL1_MOUSE DN117423|c0_g1
DN117423|c0_g3	UCKL1_HUMAN DN117423|c0_g3
DN117424|c0_g1	DN117424|c0_g1
DN117424|c0_g2	ARFG2_HUMAN DN117424|c0_g2
DN117424|c0_g4	ARFG2_BOVIN DN117424|c0_g4
DN117425|c2_g1	GXN_ACRMI DN117425|c2_g1
DN117425|c2_g9	DN117425|c2_g9
DN117427|c0_g2	PGBD3_HUMAN DN117427|c0_g2
DN117429|c1_g5	DN117429|c1_g5
DN117430|c5_g1	ANXA3_HUMAN DN117430|c5_g1
DN117433|c2_g1	PGRC2_RAT DN117433|c2_g1
DN117433|c3_g1	ACP7_DANRE DN117433|c3_g1
DN117436|c7_g2	EIF3F_HUMAN DN117436|c7_g2
DN117437|c1_g1	ERG28_PONAB DN117437|c1_g1
DN117439|c0_g1	PIAS1_MOUSE DN117439|c0_g1
DN11744|c0_g1	EIF3B_BOMMO DN11744|c0_g1
DN117440|c1_g1	DN117440|c1_g1
DN117442|c3_g1	CSRP2_MOUSE DN117442|c3_g1
DN117444|c0_g1	PHR4B_DANRE DN117444|c0_g1
DN117445|c1_g1	DN117445|c1_g1
DN117445|c3_g1	ZG57_XENLA DN117445|c3_g1
DN117445|c4_g1	DN117445|c4_g1
DN117445|c5_g1	ZN157_HUMAN DN117445|c5_g1
DN117445|c6_g7	ZFP26_MOUSE DN117445|c6_g7
DN117448|c0_g1	PGBM_HUMAN DN117448|c0_g1
DN117449|c8_g1	DN117449|c8_g1
DN117451|c7_g1	DN117451|c7_g1
DN117452|c6_g3	TRAC9_MAIZE DN117452|c6_g3
DN117452|c6_g7	DN117452|c6_g7
DN117453|c1_g2	GIMA9_MOUSE DN117453|c1_g2
DN117453|c2_g2	O1312_DANRE DN117453|c2_g2
DN117453|c2_g5	O1312_DANRE DN117453|c2_g5
DN117453|c2_g6	KALM_HUMAN DN117453|c2_g6
DN117454|c7_g3	DN117454|c7_g3
DN117456|c3_g3	DNPH1_TETNG DN117456|c3_g3
DN117457|c10_g1	CNFN_BOVIN DN117457|c10_g1
DN117457|c11_g1	CHD1_HUMAN DN117457|c11_g1
DN117458|c0_g1	GT2D2_BOVIN DN117458|c0_g1
DN117460|c0_g1	CNST_HUMAN DN117460|c0_g1
DN117460|c0_g2	DN117460|c0_g2
DN117461|c1_g1	DN117461|c1_g1
DN117462|c0_g1	SCN3B_MOUSE DN117462|c0_g1
DN117463|c2_g3	PKHA5_HUMAN DN117463|c2_g3
DN117464|c2_g1	SAND_TAKRU DN117464|c2_g1
DN117465|c1_g4	G2E3_MACFA DN117465|c1_g4
DN117466|c0_g3	SCF_CANLF DN117466|c0_g3
DN117466|c1_g2	C340_ORYLA DN117466|c1_g2
DN117466|c1_g4	C330_FUNHE DN117466|c1_g4
DN117467|c3_g2	DN117467|c3_g2
DN117467|c4_g1	DN117467|c4_g1
DN117468|c2_g1	ANO9_HUMAN DN117468|c2_g1
DN117468|c2_g2	DN117468|c2_g2
DN117469|c5_g2	ARP6_CHICK DN117469|c5_g2
DN117469|c5_g9	DN117469|c5_g9
DN117470|c4_g1	VCX3B_HUMAN DN117470|c4_g1
DN117470|c5_g1	DN117470|c5_g1
DN117471|c0_g1	GID4_MOUSE DN117471|c0_g1
DN117472|c1_g1	C209E_MOUSE DN117472|c1_g1
DN117472|c2_g1	ANM7_DANRE DN117472|c2_g1
DN117473|c7_g1	EIF3E_RAT DN117473|c7_g1
DN117474|c1_g1	ZN454_HUMAN DN117474|c1_g1
DN117474|c3_g1	DN117474|c3_g1
DN117474|c3_g2	MZF1_HUMAN DN117474|c3_g2
DN117474|c4_g1	ZN417_HUMAN DN117474|c4_g1
DN117474|c4_g2	ZG8_XENLA DN117474|c4_g2
DN117474|c4_g3	ZG8_XENLA DN117474|c4_g3
DN117474|c4_g4	ZN732_HUMAN DN117474|c4_g4
DN117475|c6_g1	HXA2A_TAKRU DN117475|c6_g1
DN117476|c7_g1	DEOC_BOVIN DN117476|c7_g1
DN117477|c3_g1	DN117477|c3_g1
DN117478|c3_g4	DN117478|c3_g4
DN117479|c1_g3	IGF1R_XENLA DN117479|c1_g3
DN117480|c0_g4	MRM3A_DANRE DN117480|c0_g4
DN117481|c2_g1	EFS_HUMAN DN117481|c2_g1
DN117481|c3_g3	ZBED4_HUMAN DN117481|c3_g3
DN117481|c3_g5	DN117481|c3_g5
DN117482|c0_g2	CAD20_CHICK DN117482|c0_g2
DN117484|c0_g2	CANB1_RAT DN117484|c0_g2
DN117484|c0_g3	TCB1_CAEBR DN117484|c0_g3
DN117484|c0_g6	TCB2_CAEBR DN117484|c0_g6
DN117484|c0_g7	TCB1_CAEBR DN117484|c0_g7
DN117485|c0_g1	ZN436_MOUSE DN117485|c0_g1
DN117485|c0_g2	ZN248_PONAB DN117485|c0_g2
DN117485|c4_g1	ZN664_MOUSE DN117485|c4_g1
DN117486|c0_g1	S1PBP_BOVIN DN117486|c0_g1
DN117486|c0_g3	S1PBP_XENLA DN117486|c0_g3
DN117487|c3_g1	STOX2_MOUSE DN117487|c3_g1
DN117487|c3_g2	STOX2_HUMAN DN117487|c3_g2
DN117487|c4_g1	OD3L2_MOUSE DN117487|c4_g1
DN117487|c5_g2	MPH6_MOUSE DN117487|c5_g2
DN117488|c0_g1	APLP2_RAT DN117488|c0_g1
DN117488|c0_g2	APLP2_MOUSE DN117488|c0_g2
DN117488|c1_g1	DN117488|c1_g1
DN117488|c1_g3	APLP1_HUMAN DN117488|c1_g3
DN117490|c0_g1	AT2A2_CHICK DN117490|c0_g1
DN117490|c1_g1	AT2A2_RAT DN117490|c1_g1
DN117490|c1_g4	AT2A2_CHICK DN117490|c1_g4
DN117494|c11_g1	DN117494|c11_g1
DN117495|c3_g2	DN117495|c3_g2
DN117496|c3_g5	DN117496|c3_g5
DN117498|c0_g1	DLG1_DANRE DN117498|c0_g1
DN117498|c0_g2	DLG4_DANRE DN117498|c0_g2
DN1175|c0_g1	DN1175|c0_g1
DN117500|c7_g3	PSMG3_BOVIN DN117500|c7_g3
DN117501|c0_g1	CK068_DANRE DN117501|c0_g1
DN117503|c2_g1	KPYM_CHICK DN117503|c2_g1
DN117503|c2_g3	DN117503|c2_g3
DN117504|c2_g1	HELLS_HUMAN DN117504|c2_g1
DN117505|c0_g1	BMP1_MOUSE DN117505|c0_g1
DN117505|c1_g1	SN_MOUSE DN117505|c1_g1
DN117507|c2_g1	BLVRB_HUMAN DN117507|c2_g1
DN117508|c1_g1	TRAIP_MOUSE DN117508|c1_g1
DN117508|c2_g1	MINK1_RAT DN117508|c2_g1
DN117510|c2_g1	FNDC9_HUMAN DN117510|c2_g1
DN117511|c1_g3	DN117511|c1_g3
DN117514|c4_g7	IL18_MOUSE DN117514|c4_g7
DN117515|c2_g1	UBL3_HUMAN DN117515|c2_g1
DN117515|c3_g1	HXB5A_TAKRU DN117515|c3_g1
DN117515|c4_g2	EPHB3_CHICK DN117515|c4_g2
DN117515|c4_g3	EPHA4_CHICK DN117515|c4_g3
DN117516|c2_g1	DN117516|c2_g1
DN117517|c0_g1	ZBED1_HUMAN DN117517|c0_g1
DN117518|c4_g1	MTURN_DANRE DN117518|c4_g1
DN117519|c1_g1	TRI46_HUMAN DN117519|c1_g1
DN117520|c3_g2	LYSC_PAROL DN117520|c3_g2
DN117520|c3_g4	DN117520|c3_g4
DN117520|c4_g1	PIEZ2_MOUSE DN117520|c4_g1
DN117522|c0_g1	ANR46_DANRE DN117522|c0_g1
DN117523|c3_g1	DN117523|c3_g1
DN117524|c3_g4	DN117524|c3_g4
DN117525|c4_g1	PKN2_DANRE DN117525|c4_g1
DN117525|c6_g1	RIMB2_CHICK DN117525|c6_g1
DN117527|c0_g1	ACOD_CYPCA DN117527|c0_g1
DN117528|c1_g2	HACL1_HUMAN DN117528|c1_g2
DN117529|c0_g2	RIOK1_MOUSE DN117529|c0_g2
DN117529|c0_g3	DN117529|c0_g3
DN117530|c0_g1	ANR29_DANRE DN117530|c0_g1
DN117531|c0_g1	RL18_ORENI DN117531|c0_g1
DN117532|c0_g1	INAVA_MOUSE DN117532|c0_g1
DN117532|c0_g2	DN117532|c0_g2
DN117534|c2_g1	FABP6_PIG DN117534|c2_g1
DN117536|c1_g1	DN117536|c1_g1
DN117537|c4_g2	NLRC3_HUMAN DN117537|c4_g2
DN117538|c0_g1	DN117538|c0_g1
DN117538|c1_g1	NLRP3_BOVIN DN117538|c1_g1
DN117538|c2_g2	RTXE_DROME DN117538|c2_g2
DN117538|c2_g4	DN117538|c2_g4
DN117538|c2_g5	DN117538|c2_g5
DN117538|c2_g6	RTXE_DROME DN117538|c2_g6
DN117539|c6_g1	DN117539|c6_g1
DN117539|c6_g3	DN117539|c6_g3
DN117540|c0_g1	PTAFR_CAPHI DN117540|c0_g1
DN117542|c0_g1	MGMT_MOUSE DN117542|c0_g1
DN117542|c1_g1	NOC2L_BOVIN DN117542|c1_g1
DN117542|c2_g1	DN117542|c2_g1
DN117542|c2_g2	LIMD2_BOVIN DN117542|c2_g2
DN117543|c2_g2	ICAM2_HUMAN DN117543|c2_g2
DN117544|c0_g1	DN117544|c0_g1
DN117544|c1_g1	CALD1_MELGA DN117544|c1_g1
DN117546|c0_g2	EPO_EPICO DN117546|c0_g2
DN117547|c0_g2	PCKGC_RAT DN117547|c0_g2
DN117548|c1_g1	ABCD1_DANRE DN117548|c1_g1
DN117548|c1_g3	DN117548|c1_g3
DN117550|c1_g9	GTD2B_HUMAN DN117550|c1_g9
DN117551|c0_g2	G2E3_HUMAN DN117551|c0_g2
DN117551|c0_g3	DN117551|c0_g3
DN117551|c0_g5	DN117551|c0_g5
DN117552|c6_g3	DN117552|c6_g3
DN117552|c6_g5	DN117552|c6_g5
DN117553|c2_g1	ZFP2_HUMAN DN117553|c2_g1
DN117553|c3_g1	XPR1_MUSTR DN117553|c3_g1
DN117554|c0_g1	TGM5_MOUSE DN117554|c0_g1
DN117555|c1_g2	RBPS2_CHICK DN117555|c1_g2
DN117556|c0_g1	TCO2_BOVIN DN117556|c0_g1
DN117557|c5_g4	SAS10_HUMAN DN117557|c5_g4
DN117559|c6_g2	DN117559|c6_g2
DN117559|c6_g4	COA8_HUMAN DN117559|c6_g4
DN117560|c1_g1	GIT1_HUMAN DN117560|c1_g1
DN117560|c1_g6	DN117560|c1_g6
DN117561|c0_g2	YBX2B_XENLA DN117561|c0_g2
DN117562|c4_g1	DN117562|c4_g1
DN117563|c7_g1	DN117563|c7_g1
DN117563|c8_g1	DN117563|c8_g1
DN117565|c0_g1	ACPM_DROME DN117565|c0_g1
DN117565|c0_g2	DN117565|c0_g2
DN117565|c2_g1	CQ10X_DANRE DN117565|c2_g1
DN117565|c2_g2	RAB6B_MOUSE DN117565|c2_g2
DN117567|c1_g1	DN117567|c1_g1
DN117567|c1_g2	DN117567|c1_g2
DN117568|c7_g6	DN117568|c7_g6
DN117569|c1_g1	PDK1_RAT DN117569|c1_g1
DN117569|c1_g2	PDK1_RAT DN117569|c1_g2
DN117571|c3_g2	DN117571|c3_g2
DN117573|c3_g4	DN117573|c3_g4
DN117574|c3_g1	C1QT2_MOUSE DN117574|c3_g1
DN117575|c4_g1	ZO20_XENLA DN117575|c4_g1
DN117576|c1_g6	DN117576|c1_g6
DN117576|c2_g3	DDAH1_HUMAN DN117576|c2_g3
DN117577|c2_g1	PAR14_HUMAN DN117577|c2_g1
DN117579|c0_g1	DN117579|c0_g1
DN117579|c1_g1	DCTN3_BOVIN DN117579|c1_g1
DN117579|c1_g2	LRAT_MOUSE DN117579|c1_g2
DN117581|c0_g1	DN117581|c0_g1
DN117581|c1_g1	PESC_SALSA DN117581|c1_g1
DN117582|c5_g1	UB2E3_MOUSE DN117582|c5_g1
DN117583|c0_g1	STK11_CHICK DN117583|c0_g1
DN117584|c2_g1	DN117584|c2_g1
DN117585|c1_g1	DN117585|c1_g1
DN117585|c3_g1	DN117585|c3_g1
DN117585|c7_g2	DN117585|c7_g2
DN117586|c1_g1	DDX5_PANTR DN117586|c1_g1
DN117586|c6_g2	DDX17_MOUSE DN117586|c6_g2
DN117587|c0_g1	CPLN1_HUMAN DN117587|c0_g1
DN117588|c0_g1	RERGL_DANRE DN117588|c0_g1
DN117589|c2_g4	SVOPL_DANRE DN117589|c2_g4
DN117591|c0_g2	DN117591|c0_g2
DN117591|c0_g3	DN117591|c0_g3
DN117593|c1_g1	DN117593|c1_g1
DN117593|c2_g1	FEZ2_HUMAN DN117593|c2_g1
DN117593|c2_g2	DN117593|c2_g2
DN117595|c1_g1	RHG04_HUMAN DN117595|c1_g1
DN117596|c0_g1	M3K7_PONAB DN117596|c0_g1
DN117597|c0_g1	LIPE_HUMAN DN117597|c0_g1
DN117598|c2_g1	DN117598|c2_g1
DN117599|c3_g1	DN117599|c3_g1
DN117599|c3_g11	POL_COYMV DN117599|c3_g11
DN117599|c3_g4	YI31B_YEAST DN117599|c3_g4
DN117599|c3_g9	DN117599|c3_g9
DN117600|c2_g3	MYOZ2_BOVIN DN117600|c2_g3
DN117602|c0_g1	HS2ST_HUMAN DN117602|c0_g1
DN117603|c1_g1	CRTAP_HUMAN DN117603|c1_g1
DN117603|c3_g1	DN117603|c3_g1
DN117603|c3_g2	DN117603|c3_g2
DN117604|c0_g1	DN117604|c0_g1
DN117604|c3_g1	PTPRO_HUMAN DN117604|c3_g1
DN117604|c3_g4	PTPRO_MOUSE DN117604|c3_g4
DN117604|c4_g3	PTPRB_MOUSE DN117604|c4_g3
DN117608|c4_g1	DN117608|c4_g1
DN117608|c5_g1	DN117608|c5_g1
DN117609|c0_g1	U3IP2_HUMAN DN117609|c0_g1
DN117610|c3_g1	DN117610|c3_g1
DN117612|c0_g1	R1A_CVHN1 DN117612|c0_g1
DN117612|c0_g2	AAKG2_HUMAN DN117612|c0_g2
DN117613|c0_g1	ZG8_XENLA DN117613|c0_g1
DN117613|c1_g1	ZG57_XENLA DN117613|c1_g1
DN117615|c0_g2	NOVA1_MOUSE DN117615|c0_g2
DN117617|c0_g2	DUPD1_ANOCA DN117617|c0_g2
DN117617|c0_g3	DS13B_HUMAN DN117617|c0_g3
DN117618|c5_g5	DN117618|c5_g5
DN117619|c2_g1	DYL2_RAT DN117619|c2_g1
DN117620|c4_g4	DN117620|c4_g4
DN117621|c4_g1	DN117621|c4_g1
DN117624|c0_g1	STRBP_CHICK DN117624|c0_g1
DN117624|c0_g2	STRBP_XENLA DN117624|c0_g2
DN117624|c2_g1	DN117624|c2_g1
DN117625|c0_g1	CPSM_LITCT DN117625|c0_g1
DN117628|c3_g3	DN117628|c3_g3
DN117629|c1_g1	DN117629|c1_g1
DN117630|c1_g1	BTNL2_RAT DN117630|c1_g1
DN117630|c1_g3	HHLA2_HUMAN DN117630|c1_g3
DN117630|c1_g4	DN117630|c1_g4
DN117631|c0_g3	ZMYM1_HUMAN DN117631|c0_g3
DN117633|c1_g1	UBS3B_HUMAN DN117633|c1_g1
DN117633|c1_g2	UBS3B_HUMAN DN117633|c1_g2
DN117634|c2_g2	RAB5C_CANLF DN117634|c2_g2
DN117634|c2_g3	TAD2A_RAT DN117634|c2_g3
DN117634|c2_g4	TAD2A_CHICK DN117634|c2_g4
DN117634|c2_g5	DN117634|c2_g5
DN117635|c0_g1	ASB14_MOUSE DN117635|c0_g1
DN117635|c0_g2	DN117635|c0_g2
DN117635|c2_g1	SRS10_MOUSE DN117635|c2_g1
DN117637|c0_g2	NUDC_MOUSE DN117637|c0_g2
DN117637|c0_g3	DN117637|c0_g3
DN117638|c6_g1	RTBS_DROME DN117638|c6_g1
DN117639|c0_g1	VPS52_RAT DN117639|c0_g1
DN117640|c0_g1	CBPZ_CHICK DN117640|c0_g1
DN117640|c0_g2	CBPZ_CHICK DN117640|c0_g2
DN117641|c0_g1	GIMA9_MOUSE DN117641|c0_g1
DN117641|c0_g2	GIMA7_HUMAN DN117641|c0_g2
DN117641|c1_g2	GIMA9_MOUSE DN117641|c1_g2
DN117641|c1_g4	GIMA7_HUMAN DN117641|c1_g4
DN117641|c1_g5	GIMA7_HUMAN DN117641|c1_g5
DN117644|c0_g1	DN117644|c0_g1
DN117645|c9_g2	DN117645|c9_g2
DN117646|c4_g1	DN117646|c4_g1
DN117647|c3_g1	KCNS1_COLGU DN117647|c3_g1
DN117647|c6_g1	MED15_DANRE DN117647|c6_g1
DN117649|c10_g1	TNNT_DROME DN117649|c10_g1
DN117649|c11_g1	AHNK_HUMAN DN117649|c11_g1
DN117649|c14_g1	DN117649|c14_g1
DN117649|c5_g1	DN117649|c5_g1
DN117651|c0_g1	DN117651|c0_g1
DN117651|c1_g1	SC23A_DANRE DN117651|c1_g1
DN117651|c1_g4	DN117651|c1_g4
DN117652|c1_g2	DN117652|c1_g2
DN117653|c2_g2	MYH9_HUMAN DN117653|c2_g2
DN117654|c1_g1	DN117654|c1_g1
DN117655|c4_g1	NFIC_CHICK DN117655|c4_g1
DN117656|c0_g1	NAB2_HUMAN DN117656|c0_g1
DN117658|c4_g2	TBC15_MOUSE DN117658|c4_g2
DN117659|c2_g1	OTX5B_XENLA DN117659|c2_g1
DN117659|c4_g1	FOXD2_XENLA DN117659|c4_g1
DN117659|c5_g2	LAS1L_MOUSE DN117659|c5_g2
DN117659|c6_g1	DN117659|c6_g1
DN117659|c6_g2	POL_HV1S9 DN117659|c6_g2
DN117660|c5_g4	POL5_DROME DN117660|c5_g4
DN117660|c5_g5	DN117660|c5_g5
DN117661|c2_g1	ZG57_XENLA DN117661|c2_g1
DN117661|c3_g6	ACINU_MOUSE DN117661|c3_g6
DN117662|c4_g1	CC85C_XENLA DN117662|c4_g1
DN117663|c0_g1	DN117663|c0_g1
DN117664|c3_g1	DN117664|c3_g1
DN117665|c1_g1	MPZL2_HUMAN DN117665|c1_g1
DN117665|c1_g2	SH3L3_HUMAN DN117665|c1_g2
DN117666|c3_g1	DN117666|c3_g1
DN117666|c5_g1	CBARP_HUMAN DN117666|c5_g1
DN117667|c5_g1	KPCE_HUMAN DN117667|c5_g1
DN117667|c6_g2	DN117667|c6_g2
DN117667|c6_g4	CDIPT_RAT DN117667|c6_g4
DN117667|c6_g6	DN117667|c6_g6
DN117668|c6_g6	TRAF2_MOUSE DN117668|c6_g6
DN117669|c1_g1	MAX_XENLA DN117669|c1_g1
DN117671|c0_g1	CHRD1_DANRE DN117671|c0_g1
DN117672|c3_g1	DN117672|c3_g1
DN117672|c3_g3	DN117672|c3_g3
DN117672|c3_g6	TF2H3_BOVIN DN117672|c3_g6
DN117673|c0_g1	HVM50_MOUSE DN117673|c0_g1
DN117674|c0_g1	UFSP2_HUMAN DN117674|c0_g1
DN117675|c0_g2	TBX19_CANLF DN117675|c0_g2
DN117680|c0_g1	PXMP4_HUMAN DN117680|c0_g1
DN117680|c0_g2	SARNP_MOUSE DN117680|c0_g2
DN117680|c0_g3	CBWD2_HUMAN DN117680|c0_g3
DN117681|c0_g1	CAD18_BOVIN DN117681|c0_g1
DN117682|c0_g1	THOC1_HUMAN DN117682|c0_g1
DN117683|c6_g1	PPM1A_HUMAN DN117683|c6_g1
DN117683|c6_g3	PI42C_DANRE DN117683|c6_g3
DN117684|c3_g3	PPR1A_HUMAN DN117684|c3_g3
DN117685|c1_g1	GAB3_HUMAN DN117685|c1_g1
DN117685|c3_g2	EPHB2_MOUSE DN117685|c3_g2
DN117686|c1_g1	DN117686|c1_g1
DN117686|c1_g2	JUPI1_BOVIN DN117686|c1_g2
DN117686|c1_g3	FACR1_XENLA DN117686|c1_g3
DN117688|c0_g1	ZFP2_MOUSE DN117688|c0_g1
DN117690|c0_g1	TM107_DANRE DN117690|c0_g1
DN117691|c7_g2	PHRF1_MOUSE DN117691|c7_g2
DN117697|c3_g1	DN117697|c3_g1
DN117699|c0_g1	ADF1_DROME DN117699|c0_g1
DN117699|c0_g5	DN117699|c0_g5
DN117701|c4_g1	DN117701|c4_g1
DN117703|c1_g4	F180A_HUMAN DN117703|c1_g4
DN117704|c0_g2	DN117704|c0_g2
DN117705|c0_g1	DN117705|c0_g1
DN117705|c1_g1	ZMYM1_HUMAN DN117705|c1_g1
DN117705|c1_g2	ZMYM1_HUMAN DN117705|c1_g2
DN117707|c3_g7	CXCR5_RAT DN117707|c3_g7
DN117708|c5_g1	DNSL3_RAT DN117708|c5_g1
DN117711|c2_g1	TPC2_DANRE DN117711|c2_g1
DN117714|c5_g1	TCB1_CAEBR DN117714|c5_g1
DN117714|c5_g4	DN117714|c5_g4
DN117716|c0_g1	AGGF1_MOUSE DN117716|c0_g1
DN117717|c0_g1	OTUD1_MOUSE DN117717|c0_g1
DN117718|c0_g1	HB2A_RAT DN117718|c0_g1
DN117718|c0_g4	DN117718|c0_g4
DN117721|c0_g1	LRAT_HUMAN DN117721|c0_g1
DN117722|c0_g1	FA53B_ORYLA DN117722|c0_g1
DN117723|c0_g1	DN117723|c0_g1
DN117723|c0_g2	DN117723|c0_g2
DN117724|c0_g1	DN117724|c0_g1
DN117726|c0_g1	DN117726|c0_g1
DN117726|c0_g2	IF4G2_RABIT DN117726|c0_g2
DN117727|c3_g1	MYOZ2_HUMAN DN117727|c3_g1
