Gene ID	Organism	Score	E-Value	Curated GO Functions	Curated GO Processes	Curated GO Components	Computed GO Components	Computed GO Functions	Computed GO Processes	# TM Domains	SignalP Peptide	PFam ID	Interpro ID	PFam Description	Interpro Description	Genomic Sequence ID	Gene Name or Symbol	Ortholog Group	Ortholog count	Paralog count	EC numbers from OrthoMCL	EC numbers
ASPZODRAFT_1158477	Penicilliopsis zonata CBS 506.65	219	4E-61	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KV878337	N/A	OG6_105688	1473	6	N/A	N/A
ASPZODRAFT_137047	Penicilliopsis zonata CBS 506.65	135	2E-31	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	11	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KV878357	N/A	OG6_153020	277	2	N/A	N/A
ASPZODRAFT_146476	Penicilliopsis zonata CBS 506.65	145	6E-35	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	KV878355	N/A	OG6_105688	1473	6	N/A	N/A
ASPZODRAFT_152233	Penicilliopsis zonata CBS 506.65	133	8E-31	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KV878343	N/A	OG6_105688	1473	6	N/A	N/A
ASPZODRAFT_154729	Penicilliopsis zonata CBS 506.65	239	2E-68	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	10	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KV878353	N/A	OG6_105688	1473	6	N/A	N/A
ASPZODRAFT_167678	Penicilliopsis zonata CBS 506.65	167	2E-42	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KV878345	N/A	OG6_153020	277	2	N/A	N/A
ASPZODRAFT_18031	Penicilliopsis zonata CBS 506.65	109	5E-23	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KV878346	N/A	OG6_100558	3120	20	N/A	N/A
ASPZODRAFT_64155	Penicilliopsis zonata CBS 506.65	150	8E-37	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KV878340	N/A	OG6_105688	1473	6	N/A	N/A
ASPZODRAFT_76468	Penicilliopsis zonata CBS 506.65	163	4E-41	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KV878358	N/A	OG6_153020	277	2	N/A	N/A
ATCC64974_22850	Aspergillus niger strain N402 (ATCC64974)	442	5E-147	N/A	N/A	N/A	integral component of membrane	N/A	N/A	14	N/A	N/A	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	OGUI01000003.1	N/A	OG6_105688	1474	5	N/A	N/A
ATCC64974_24570	Aspergillus niger strain N402 (ATCC64974)	151	5E-37	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	OGUI01000003.1	N/A	OG6_105688	1474	5	N/A	N/A
ATCC64974_25700	Aspergillus niger strain N402 (ATCC64974)	225	2E-63	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	OGUI01000003.1	N/A	OG6_105688	1474	5	N/A	N/A
ATCC64974_36880	Aspergillus niger strain N402 (ATCC64974)	148	5E-36	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	OGUI01000005.1	N/A	OG6_105688	1474	5	N/A	N/A
ATCC64974_47620	Aspergillus niger strain N402 (ATCC64974)	175	2E-45	N/A	N/A	N/A	integral component of membrane	N/A	N/A	14	N/A	PF06609	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	OGUI01000007.1	N/A	OG6_153020	278	1	N/A	N/A
ATCC64974_51440	Aspergillus niger strain N402 (ATCC64974)	246	3E-71	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	OGUI01000007.1	N/A	OG6_105688	1474	5	N/A	N/A
ATCC64974_83350	Aspergillus niger strain N402 (ATCC64974)	110	4E-23	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	OGUI01000014.1	N/A	OG6_105688	1474	5	N/A	N/A
ATCC64974_84920	Aspergillus niger strain N402 (ATCC64974)	155	2E-38	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	OGUI01000014.1	N/A	OG6_153020	278	1	N/A	N/A
ATEG_02711	Aspergillus terreus NIH2624	122	4E-27	N/A	N/A	N/A	integral component of membrane	N/A	N/A	12	N/A	N/A	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	CH476596	N/A	OG6_153020	279	0	N/A	N/A
ATEG_03467	Aspergillus terreus NIH2624	380	3E-122	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	CH476597	N/A	OG6_105688	1471	8	N/A	N/A
ATEG_04071	Aspergillus terreus NIH2624	200	3E-54	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	10	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	CH476598	N/A	OG6_105688	1471	8	N/A	N/A
ATEG_04360	Aspergillus terreus NIH2624	172	2E-44	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	CH476599	N/A	OG6_105688	1471	8	N/A	N/A
ATEG_05192	Aspergillus terreus NIH2624	147	2E-35	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	CH476600	N/A	OG6_105688	1471	8	N/A	N/A
ATEG_06329	Aspergillus terreus NIH2624	379	2E-123	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	CH476602	N/A	OG6_105688	1471	8	N/A	N/A
ATEG_06762	Aspergillus terreus NIH2624	251	5E-73	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	CH476602	N/A	OG6_105688	1471	8	N/A	N/A
ATEG_07487	Aspergillus terreus NIH2624	182	6E-48	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	CH476604	N/A	OG6_105688	1471	8	N/A	N/A
ATEG_08421	Aspergillus terreus NIH2624	159	7E-40	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	CH476605	N/A	OG6_105688	1471	8	N/A	N/A
ATEG_09095	Aspergillus terreus NIH2624	205	4E-55	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	N/A	12	N/A	N/A	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	CH476607	N/A	OG6_105688	1471	8	N/A	N/A
Afu2g05730	Aspergillus fumigatus Af293	252	1E-73	molecular_function;siderophore transmembrane transporter activity;transmembrane transporter activity	cellular response to iron ion starvation;secondary metabolite biosynthetic process;siderophore transmembrane transport;transmembrane transport	integral component of membrane;integral component of plasma membrane	N/A	transmembrane transporter activity	siderophore transmembrane transport;transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr2_A_fumigatus_Af293	mirC	OG6_105688	1475	4	N/A	N/A
Afu3g01360	Aspergillus fumigatus Af293	219	4E-61	molecular_function	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	9	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr3_A_fumigatus_Af293	N/A	OG6_105688	1475	4	N/A	N/A
Afu3g03440	Aspergillus fumigatus Af293	184	1E-48	molecular_function;transmembrane transporter activity	cellular response to iron ion starvation;secondary metabolite biosynthetic process;transmembrane transport	integral component of membrane;integral component of plasma membrane	N/A	transmembrane transporter activity	ferric triacetylfusarinine C import into cell;transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr3_A_fumigatus_Af293	mirD	OG6_153020	278	1	N/A	N/A
Afu3g03640	Aspergillus fumigatus Af293	155	3E-38	molecular_function	cellular response to iron ion	N/A	N/A	transmembrane transporter activity	ferric triacetylfusarinine C import into cell;transmembrane transport	13	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr3_A_fumigatus_Af293	mirB	OG6_153020	278	1	N/A	N/A
Afu3g13670	Aspergillus fumigatus Af293	126	1E-28	molecular_function;transmembrane transporter activity	secondary metabolite biosynthetic process;transmembrane transport	integral component of membrane;integral component of plasma membrane	N/A	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr3_A_fumigatus_Af293	crmC	OG6_105688	1475	4	N/A	N/A
Afu7g04730	Aspergillus fumigatus Af293	150	9E-37	molecular_function;transmembrane transporter activity	biological_process;transmembrane transport	cellular_component;integral component of membrane;integral component of plasma membrane	N/A	transmembrane transporter activity	ion transport;iron ion homeostasis;transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr7_A_fumigatus_Af293	sit2	OG6_105688	1475	4	N/A	N/A
Afu7g06060	Aspergillus fumigatus Af293	438	2E-145	N/A	N/A	N/A	cell surface;cytoplasm;cytoplasmic vesicle;endosome;plasma membrane	ferrichrome transmembrane transporter activity;siderophore uptake transmembrane transporter activity;transmembrane transporter activity	cellular iron ion homeostasis;cellular response to drug;ferrichrome import into cell;siderophore transport;transmembrane transport	13	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	Chr7_A_fumigatus_Af293	sit1	OG6_105688	1475	4	N/A	N/A
An01g00720	Aspergillus niger CBS 513.88	453	3E-151	N/A	N/A	N/A	cell surface;cytoplasm;cytoplasmic vesicle;endosome;integral component of membrane;plasma membrane	ferrichrome transmembrane transporter activity;siderophore uptake transmembrane transporter activity	cellular iron ion homeostasis;cellular response to drug;ferrichrome import into cell;siderophore transport;transmembrane transport	13	N/A	N/A	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	An01_A_niger_CBS_513_88	N/A	OG6_105688	1474	5	N/A	N/A
An02g14190	Aspergillus niger CBS 513.88	247	1E-71	molecular_function	N/A	N/A	integral component of membrane	transmembrane transporter activity	siderophore transmembrane transport;transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	An02_A_niger_CBS_513_88	mirC	OG6_105688	1474	5	N/A	N/A
An03g01240	Aspergillus niger CBS 513.88	109	7E-23	molecular_function	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	An03_A_niger_CBS_513_88	N/A	OG6_105688	1474	5	N/A	N/A
An03g03560	Aspergillus niger CBS 513.88	155	2E-38	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	ferric triacetylfusarinine C import into cell;transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	An03_A_niger_CBS_513_88	N/A	OG6_153020	278	1	N/A	N/A
An07g06240	Aspergillus niger CBS 513.88	175	2E-45	molecular_function	N/A	N/A	integral component of membrane	N/A	ferric triacetylfusarinine C import into cell	14	N/A	PF06609	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	An07_A_niger_CBS_513_88	mirD	OG6_153020	278	1	N/A	N/A
An12g05510	Aspergillus niger CBS 513.88	153	2E-37	molecular_function	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	An12_A_niger_CBS_513_88	N/A	OG6_105688	1474	5	N/A	N/A
An13g01250	Aspergillus niger CBS 513.88	151	5E-37	molecular_function	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	An13_A_niger_CBS_513_88	N/A	OG6_105688	1474	5	N/A	N/A
